1,7606202
2,12666865
3,15880355
4,17192930
5,18522105
6,19923511
7,21028238
8,22085855
9,23136862
10,24169047
11,25353567
12,26739408
13,28179463
14,29688135
15,31277984
16,32935376
17,34704692
18,36544213
19,38795529
20,41752765
50,46153456
1800,91306171
1850,139248798
1900,189218712
1950,241584524
2000,292045332
2050,346574921
2100,404449456
2150,462118920
2200,517600162
2250,574519705
2300,638197136
2350,705418221
2400,775964006
2450,844274387
2500,913189757
2550,981678151
