1,6895486
2,9541697
3,11722768
4,13034998
5,14370139
6,15807601
7,17031504
8,18098240
9,19189915
10,20249483
11,21724440
12,23604204
13,25478868
14,27092973
15,28685964
16,30343176
17,32245327
18,34143384
19,36566685
20,38548398
50,43506308
100,44227084
150,45556118
200,49645223
250,52961569
300,56846667
350,62637273
400,69477930
450,73533506
500,78782091
550,85496341
600,98859221
650,108403175
700,119439006
750,130527104
800,142666740
850,156566128
900,176117239
950,195349522
1000,216255275
