1,7423522
2,10188245
3,12434896
4,13780467
5,15125172
6,16542681
7,17768062
8,18841291
9,19920081
10,20965157
11,22321377
12,23727689
13,25185279
14,26729377
15,28600857
16,31056085
17,32884767
18,34868445
19,37112822
20,39171367
50,44665188
100,46022872
150,49512662
200,51454234
250,55552876
300,61760309
350,69354792
400,74761384
450,79381974
500,84106689
550,89666038
600,96104001
650,103334989
700,112272347
750,121608704
800,135881657
850,156455072
900,179554831
950,206363655
1000,230527712
